35,11.0
1,-75.81818181818181
1,-76.6
1,-75.28571428571429
1,-77.3
1,-81.16666666666667
1,-79.5
1,-68.33333333333333
1,-68.96428571428571
1,-73.59154929577464
11,-75.66666666666667
1,-76.4047619047619
1,-74.625
1,-69.61538461538461
1,-69.28571428571429
1,-74.0
1,-75.75
1,-70.33333333333333
1,-57.22222222222222
1,-57.333333333333336
1,-59.45454545454545
1,-63.0
1,-64.125
1,-68.9
1,-67.71428571428571
1,-82.22641509433963
1,-81.12
1,-83.63636363636364
1,-83.3225806451613
1,-83.53571428571429
1,-82.625
1,-82.61538461538461
1,-83.19607843137256
1,-83.43137254901961
1,-81.84782608695652
